station_no,year,time,month,day,lat,lon,dist2land
5,1871,21,01,25,-13.7176,81.2905,2197
5,1871,00,01,26,-13.8795,81.1287,2218
5,1871,03,01,26,-14.0603,80.9561,2241
5,1871,06,01,26,-14.2599,80.7687,2263
5,1871,09,01,26,-14.4828,80.5568,2285
5,1871,12,01,26,-14.7191,80.326,2308
5,1871,15,01,26,-14.9637,80.0779,2342
5,1871,18,01,26,-15.1866,79.8375,2365
5,1871,21,01,26,-15.4028,79.6025,2369
5,1871,00,01,27,-15.6032,79.389,2342
5,1871,03,01,27,-15.7707,79.2235,2316
5,1871,06,01,27,-16,79,2289
5,1871,09,01,27,-16.213,78.7948,2263
5,1871,12,01,27,-16.4109,78.6067,2236
5,1871,15,01,27,-16.5956,78.4332,2210
5,1871,18,01,27,-16.7695,78.272,2194
5,1871,21,01,27,-16.9348,78.1206,2171
5,1871,00,01,28,-17.0935,77.9764,2156
5,1871,03,01,28,-17.2479,77.8371,2132
5,1871,06,01,28,-17.4,77.7,2117
6,1871,06,02,21,-10.5,94.7,1089
6,1871,09,02,21,-10.5835,94.5231,1109
6,1871,12,02,21,-10.6673,94.344,1129
6,1871,15,02,21,-10.7518,94.1604,1144
6,1871,18,02,21,-10.81,94.1362,1149
6,1871,21,02,21,-10.8938,93.9737,1164
6,1871,00,02,22,-10.9911,93.7345,1189
6,1871,03,02,22,-11.0948,93.454,1210
6,1871,06,02,22,-11.2,93.15,1236
6,1871,09,02,22,-11.3022,92.854,1263
6,1871,12,02,22,-11.4029,92.565,1290
6,1871,15,02,22,-11.5037,92.2813,1317
6,1871,18,02,22,-11.6063,92.0011,1345
6,1871,21,02,22,-11.7071,91.722,1373
6,1871,00,02,23,-11.8113,91.4477,1402
6,1871,03,02,23,-11.924,91.1748,1424
6,1871,06,02,23,-12.05,90.9,1452
6,1871,09,02,23,-12.1977,90.6187,1490
6,1871,12,02,23,-12.3587,90.3329,1528
6,1871,15,02,23,-12.526,90.0438,1557
6,1871,18,02,23,-12.6925,89.7526,1589
6,1871,21,02,23,-12.8527,89.4606,1627
6,1871,00,02,24,-13.0048,89.1502,1656
6,1871,03,02,24,-13.153,88.8414,1702
6,1871,06,02,24,-13.3,88.54,1732
6,1871,09,02,24,-13.4471,88.2547,1755
6,1871,12,02,24,-13.5903,88.0226,1793
6,1871,15,02,24,-13.7303,87.8018,1816
6,1871,18,02,24,-13.8676,87.5903,1847
6,1871,21,02,24,-14.0027,87.3864,1870
6,1871,00,02,25,-14.1361,87.1879,1893
6,1871,03,02,25,-14.2684,86.9931,1924
6,1871,06,02,25,-14.4,86.8,1947
7,1871,06,03,21,-15.4,108.3,847
7,1871,09,03,21,-15.4401,108.209,850
7,1871,12,03,21,-15.4835,108.113,862
7,1871,15,03,21,-15.5336,108.005,863
7,1871,18,03,21,-15.5937,107.881,875
7,1871,21,03,21,-15.6671,107.734,887
7,1871,00,03,22,-15.7571,107.558,900
7,1871,03,03,22,-15.867,107.349,914
7,1871,06,03,22,-16,107.1,929
7,1871,09,03,22,-16.158,106.808,956
7,1871,12,03,22,-16.3376,106.478,973
7,1871,15,03,22,-16.5338,106.12,1002
7,1871,18,03,22,-16.7419,105.742,1033
7,1871,21,03,22,-16.9572,105.352,1054
7,1871,00,03,23,-17.1751,104.959,1079
7,1871,03,03,23,-17.3908,104.572,1105
7,1871,06,03,23,-17.6,104.2,1129
7,1871,09,03,23,-17.7917,103.856,1145
7,1871,12,03,23,-17.9802,103.519,1171
7,1871,15,03,23,-18.1649,103.193,1189
7,1871,18,03,23,-18.3447,102.88,1213
7,1871,21,03,23,-18.519,102.582,1233
7,1871,00,03,24,-18.6868,102.301,1253
7,1871,03,03,24,-18.8474,102.039,1278
7,1871,06,03,24,-19,101.8,1290
7,1871,09,03,24,-19.1441,101.584,1306
7,1871,12,03,24,-19.2805,101.39,1318
7,1871,15,03,24,-19.4104,101.213,1335
7,1871,18,03,24,-19.5349,101.052,1341
7,1871,21,03,24,-19.655,100.904,1355
7,1871,00,03,25,-19.7718,100.764,1362
7,1871,03,03,25,-19.8865,100.631,1379
7,1871,06,03,25,-20,100.5,1387
8,1871,18,03,20,-15.3,108.2,840
8,1871,21,03,20,-15.4173,107.997,852
8,1871,00,03,21,-15.5376,107.785,864
8,1871,03,03,21,-15.6641,107.556,888
8,1871,06,03,21,-15.8,107.3,903
8,1871,09,03,21,-15.9484,107.012,919
8,1871,12,03,21,-16.1124,106.695,947
8,1871,15,03,21,-16.2952,106.355,975
8,1871,18,03,21,-16.5,106,1004
8,1871,21,03,21,-16.7406,105.631,1035
8,1871,00,03,22,-17,105.25,1063
8,1871,03,03,22,-17.2594,104.869,1082
8,1871,06,03,22,-17.5,104.5,1108
8,1871,09,03,22,-17.6923,104.156,1123
8,1871,12,03,22,-17.8647,103.827,1148
8,1871,15,03,22,-18.0298,103.509,1171
8,1871,18,03,22,-18.2,103.2,1189
8,1871,21,03,22,-18.3849,102.896,1208
8,1871,00,03,23,-18.5829,102.596,1228
8,1871,03,03,23,-18.7894,102.298,1249
8,1871,06,03,23,-19,102,1270
9,1871,06,03,21,-16.3,68.2,1185
9,1871,09,03,21,-16.3277,68.1207,1175
9,1871,12,03,21,-16.3599,68.0359,1161
9,1871,15,03,21,-16.4011,67.9401,1151
9,1871,18,03,21,-16.4559,67.8276,1137
9,1871,21,03,21,-16.5287,67.693,1127
9,1871,00,03,22,-16.624,67.5307,1103
9,1871,03,03,22,-16.7463,67.3349,1079
9,1871,06,03,22,-16.9,67.1,1051
9,1871,09,03,22,-17.0879,66.8229,1013
9,1871,12,03,22,-17.3067,66.5111,975
9,1871,15,03,22,-17.5516,66.1752,933
9,1871,18,03,22,-17.8176,65.8254,886
9,1871,21,03,22,-18.1001,65.4724,845
9,1871,00,03,23,-18.3944,65.1266,794
9,1871,03,03,23,-18.6958,64.7989,755
9,1871,06,03,23,-19,64.5,716
9,1871,09,03,23,-19.3122,64.2462,678
9,1871,12,03,23,-19.6343,64.0151,652
9,1871,15,03,23,-19.9596,63.8065,627
9,1871,18,03,23,-20.2814,63.6204,604
9,1871,21,03,23,-20.593,63.4567,594
9,1871,00,03,24,-20.8878,63.3154,576
9,1871,03,03,24,-21.1591,63.1965,570
9,1871,06,03,24,-21.4,63.1,564
9,1871,09,03,24,-21.6058,63.0255,559
9,1871,12,03,24,-21.7793,62.9707,564
9,1871,15,03,24,-21.9251,62.9328,558
9,1871,18,03,24,-22.0477,62.9092,561
9,1871,21,03,24,-22.1519,62.8969,569
9,1871,00,03,25,-22.2423,62.8932,569
9,1871,03,03,25,-22.3235,62.8951,573
9,1871,06,03,25,-22.4,62.9,577
10,1871,18,03,20,-16.3,68,1165
10,1871,21,03,20,-16.4091,67.8589,1151
10,1871,00,03,21,-16.5345,67.6942,1127
10,1871,03,03,21,-16.6927,67.4825,1099
10,1871,06,03,21,-16.9,67.2,1060
10,1871,09,03,21,-17.1655,66.8338,1008
10,1871,12,03,21,-17.4708,66.416,957
10,1871,15,03,21,-17.7905,65.9901,905
10,1871,18,03,21,-18.1,65.6,855
10,1871,21,03,21,-18.3558,65.3061,814
10,1871,00,03,22,-18.5994,65.054,788
10,1871,03,03,22,-18.8434,64.825,752
10,1871,06,03,22,-19.1,64.6,724
10,1871,09,03,22,-19.3897,64.3298,687
10,1871,12,03,22,-19.6926,64.0628,661
10,1871,15,03,22,-19.9992,63.8142,627
10,1871,18,03,22,-20.3,63.6,604
10,1871,21,03,22,-20.588,63.4311,584
10,1871,00,03,23,-20.8649,63.2999,576
10,1871,03,03,23,-21.1343,63.1937,568
10,1871,06,03,23,-21.4,63.1,564
13,1872,06,07,01,-4.2,94.8,534
13,1872,09,07,01,-4.50478,94.5016,581
13,1872,12,07,01,-4.81761,94.2025,627
13,1872,15,07,01,-5.14662,93.9022,673
13,1872,18,07,01,-5.5,93.6,726
13,1872,21,07,01,-5.88093,93.2976,779
13,1872,00,07,02,-6.27251,93.0052,833
13,1872,03,07,02,-6.65283,92.7351,887
13,1872,06,07,02,-7,92.5,925
13,1872,09,07,02,-7.27362,92.3219,964
13,1872,12,07,02,-7.51483,92.1771,987
13,1872,15,07,02,-7.74864,92.0438,1018
13,1872,18,07,02,-8,91.9,1049
13,1872,21,07,02,-8.26698,91.6941,1087
13,1872,00,07,03,-8.56016,91.4775,1126
13,1872,03,07,03,-8.89824,91.2722,1165
13,1872,06,07,03,-9.3,91.1,1212
13,1872,09,07,03,-9.81774,90.9608,1260
13,1872,12,07,03,-10.3924,90.8603,1316
13,1872,15,07,03,-10.9709,90.8046,1373
13,1872,18,07,03,-11.5,90.8,1416
13,1872,21,07,03,-11.8952,90.8294,1450
13,1872,00,07,04,-12.2373,90.9101,1470
13,1872,03,07,04,-12.5608,91.0358,1499
13,1872,06,07,04,-12.9,91.2,1514
13,1872,09,07,04,-13.3197,91.3888,1539
13,1872,12,07,04,-13.7576,91.6122,1575
13,1872,15,07,04,-14.1916,91.8545,1598
13,1872,18,07,04,-14.6,92.1,1626
13,1872,21,07,04,-14.9666,92.3359,1648
13,1872,00,07,05,-15.2975,92.5623,1652
13,1872,03,07,05,-15.6048,92.7826,1663
13,1872,06,07,05,-15.9,93,1673
14,1872,06,07,11,-3.7,95.2,468
14,1872,09,07,11,-3.70269,95.2458,468
14,1872,12,07,11,-3.71226,95.2837,458
14,1872,15,07,11,-3.7356,95.3057,458
14,1872,18,07,11,-3.77961,95.3039,464
14,1872,21,07,11,-3.85116,95.2704,470
14,1872,00,07,12,-3.95715,95.1972,485
14,1872,03,07,12,-4.10447,95.0764,500
14,1872,06,07,12,-4.3,94.9,531
14,1872,09,07,12,-4.54785,94.6636,562
14,1872,12,07,12,-4.84097,94.3773,608
14,1872,15,07,12,-5.16951,94.0553,661
14,1872,18,07,12,-5.52365,93.7115,717
14,1872,21,07,12,-5.89354,93.36,771
14,1872,00,07,13,-6.26939,93.0148,833
14,1872,03,07,13,-6.64144,92.6901,880
14,1872,06,07,13,-7,92.4,934
14,1872,09,07,13,-7.27911,92.1761,972
14,1872,12,07,13,-7.54659,91.9793,1003
14,1872,15,07,13,-7.80945,91.8084,1042
14,1872,18,07,13,-8.07471,91.6622,1072
14,1872,21,07,13,-8.34938,91.5395,1104
14,1872,00,07,14,-8.64048,91.439,1134
14,1872,03,07,14,-8.95502,91.3596,1165
14,1872,06,07,14,-9.3,91.3,1197
14,1872,09,07,14,-9.71063,91.2149,1236
14,1872,12,07,14,-10.1525,91.1489,1285
14,1872,15,07,14,-10.6174,91.1045,1318
14,1872,18,07,14,-11.0971,91.0843,1360
14,1872,21,07,14,-11.5834,91.0911,1404
14,1872,00,07,15,-12.0681,91.1275,1448
14,1872,03,07,15,-12.543,91.1962,1478
14,1872,06,07,15,-13,91.3,1517
14,1872,09,07,15,-13.4384,91.4552,1543
14,1872,12,07,15,-13.8658,91.6505,1579
14,1872,15,07,15,-14.2786,91.8758,1607
14,1872,18,07,15,-14.6733,92.1213,1636
14,1872,21,07,15,-15.0464,92.3768,1641
14,1872,00,07,16,-15.3941,92.6319,1660
14,1872,03,07,16,-15.7132,92.8765,1664
14,1872,06,07,16,-16,93.1,1673
14,1872,09,07,16,-16.2526,93.2944,1676
14,1872,12,07,16,-16.474,93.4612,1673
14,1872,15,07,16,-16.6689,93.6041,1679
14,1872,18,07,16,-16.8416,93.7272,1678
14,1872,21,07,16,-16.9967,93.8343,1685
14,1872,00,07,17,-17.1385,93.9295,1684
14,1872,03,07,17,-17.2715,94.0167,1691
14,1872,06,07,17,-17.4,94.1,1691
30,1872,06,11,01,-4,100.3,169
30,1872,09,11,01,-4.01424,100.193,179
30,1872,12,11,01,-4.02951,100.081,189
30,1872,15,11,01,-4.04682,99.9585,199
30,1872,18,11,01,-4.06722,99.82,223
30,1872,21,11,01,-4.09172,99.6601,233
30,1872,00,11,02,-4.12134,99.4738,252
30,1872,03,11,02,-4.1571,99.2555,269
30,1872,06,11,02,-4.2,99,269
30,1872,09,11,02,-4.25079,98.704,283
30,1872,12,11,02,-4.3093,98.372,290
30,1872,15,11,02,-4.37511,98.0109,315
30,1872,18,11,02,-4.44782,97.6272,335
30,1872,21,11,02,-4.52704,97.2276,366
30,1872,00,11,03,-4.61238,96.8188,400
30,1872,03,11,03,-4.70348,96.4073,436
30,1872,06,11,03,-4.8,96,473
30,1872,09,11,03,-4.89064,95.6382,512
30,1872,12,11,03,-4.9867,95.278,544
30,1872,15,11,03,-5.08861,94.9168,585
30,1872,18,11,03,-5.19676,94.5518,618
30,1872,21,11,03,-5.31158,94.1803,659
30,1872,00,11,04,-5.43346,93.7997,702
30,1872,03,11,04,-5.5628,93.4072,751
30,1872,06,11,04,-5.7,93,793
30,1872,09,11,04,-5.85192,92.5322,852
30,1872,12,11,04,-6.01323,92.0449,905
30,1872,15,11,04,-6.18071,91.5485,963
30,1872,18,11,04,-6.35117,91.0536,1013
30,1872,21,11,04,-6.52143,90.5706,1066
30,1872,00,11,05,-6.68838,90.1103,1125
30,1872,03,11,05,-6.84892,89.6832,1169
30,1872,06,11,05,-7,89.3,1219
30,1872,09,11,05,-7.13939,88.9683,1253
30,1872,12,11,05,-7.26794,88.6844,1293
30,1872,15,11,05,-7.38727,88.4412,1327
30,1872,18,11,05,-7.49895,88.2322,1352
30,1872,21,11,05,-7.60453,88.0503,1367
30,1872,00,11,06,-7.70555,87.8889,1392
30,1872,03,11,06,-7.80354,87.7411,1417
30,1872,06,11,06,-7.9,87.6,1432
31,1872,18,10,31,-4,100.4,160
31,1872,21,10,31,-4.05317,100.097,194
31,1872,00,11,01,-4.10503,99.785,223
31,1872,03,11,01,-4.15438,99.4557,258
31,1872,06,11,01,-4.2,99.1,268
31,1872,09,11,01,-4.24189,98.7134,272
31,1872,12,11,01,-4.28503,98.3074,293
31,1872,15,11,01,-4.33564,97.8978,310
31,1872,18,11,01,-4.4,97.5,340
31,1872,21,11,01,-4.48551,97.1437,372
31,1872,00,11,02,-4.58484,96.8,400
31,1872,03,11,02,-4.69176,96.4562,429
31,1872,06,11,02,-4.8,96.1,466
31,1872,09,11,02,-4.9,95.7062,504
31,1872,12,11,02,-5.00001,95.3,544
31,1872,15,11,02,-5.1,94.8937,585
31,1872,18,11,02,-5.2,94.5,626
31,1872,21,11,02,-5.29169,94.1558,659
31,1872,00,11,03,-5.38472,93.8223,702
31,1872,03,11,03,-5.48541,93.4777,735
31,1872,06,11,03,-5.6,93.1,778
31,1872,09,11,03,-5.72754,92.6568,821
31,1872,12,11,03,-5.87005,92.1799,880
31,1872,15,11,03,-6.02752,91.688,933
31,1872,18,11,03,-6.2,91.2,992
31,1872,21,11,03,-6.38694,90.7305,1051
31,1872,00,11,04,-6.58517,90.2779,1101
31,1872,03,11,04,-6.79083,89.8363,1160
31,1872,06,11,04,-7,89.4,1209
1,1872,06,01,21,-18,53.6,379
1,1872,09,01,21,-18.0093,53.5388,384
1,1872,12,01,21,-18.0237,53.4715,384
1,1872,15,01,21,-18.0482,53.3922,390
1,1872,18,01,21,-18.088,53.2946,386
1,1872,21,01,21,-18.148,53.1728,388
1,1872,00,01,22,-18.2334,53.0206,373
1,1872,03,01,22,-18.349,52.8317,355
1,1872,06,01,22,-18.5,52.6,339
1,1872,09,01,22,-18.6897,52.322,310
1,1872,12,01,22,-18.9154,52.0066,285
1,1872,15,01,22,-19.1729,51.6657,266
1,1872,18,01,22,-19.4583,51.3112,237
1,1872,21,01,22,-19.7676,50.9552,218
1,1872,00,01,23,-20.0968,50.6098,188
1,1872,03,01,23,-20.4421,50.2872,162
1,1872,06,01,23,-20.8,50,151
1,1872,09,01,23,-21.1477,49.753,145
1,1872,12,01,23,-21.5123,49.5331,124
1,1872,15,01,23,-21.8911,49.3423,114
1,1872,18,01,23,-22.2812,49.1826,117
1,1872,21,01,23,-22.6799,49.0562,125
1,1872,00,01,24,-23.0844,48.9655,124
1,1872,03,01,24,-23.4921,48.9126,122
1,1872,06,01,24,-23.9,48.9,134
1,1872,09,01,24,-24.314,48.9049,145
1,1872,12,01,24,-24.7326,48.952,170
1,1872,15,01,24,-25.1514,49.0374,188
1,1872,18,01,24,-25.5663,49.1573,221
1,1872,21,01,24,-25.973,49.3076,247
1,1872,00,01,25,-26.367,49.4842,286
1,1872,03,01,25,-26.7441,49.6831,321
1,1872,06,01,25,-27.1,49.9,364
1,1872,09,01,25,-27.4316,50.131,401
1,1872,12,01,25,-27.7409,50.3741,445
1,1872,15,01,25,-28.0309,50.6277,482
1,1872,18,01,25,-28.3047,50.8904,526
1,1872,21,01,25,-28.5653,51.1605,570
1,1872,00,01,26,-28.8161,51.4365,600
1,1872,03,01,26,-29.0599,51.7168,644
1,1872,06,01,26,-29.3,52,681
2,1872,06,01,21,-19.1,52.6,351
2,1872,09,01,21,-19.5247,51.8835,297
2,1872,12,01,21,-19.9683,51.1922,246
2,1872,15,01,21,-20.4526,50.5547,195
2,1872,18,01,21,-21,50,160
2,1872,21,01,21,-21.6213,49.5506,136
2,1872,00,01,22,-22.2787,49.2053,117
2,1872,03,01,22,-22.9217,48.9572,121
2,1872,06,01,22,-23.5,48.8,112
2,1872,09,01,22,-23.9423,48.6881,116
2,1872,12,01,22,-24.3169,48.6637,126
2,1872,15,01,22,-24.6581,48.7075,142
2,1872,18,01,22,-25,48.8,161
2,1872,21,01,22,-25.3804,48.8789,186
2,1872,00,01,23,-25.7697,49.0035,210
2,1872,03,01,23,-26.1741,49.1763,249
2,1872,06,01,23,-26.6,49.4,291
2,1872,09,01,23,-27.0738,49.666,349
2,1872,12,01,23,-27.5651,49.9817,408
2,1872,15,01,23,-28.0488,50.3318,460
2,1872,18,01,23,-28.5,50.7,527
2,1872,21,01,23,-28.9006,51.0726,587
2,1872,00,01,24,-29.2581,51.4467,639
2,1872,03,01,24,-29.5866,51.8224,690
2,1872,06,01,24,-29.9,52.2,741
3,1872,06,02,01,-12.3,85.3,1913
3,1872,09,02,01,-12.3242,85.1872,1921
3,1872,12,02,01,-12.3498,85.065,1930
3,1872,15,02,01,-12.3778,84.9238,1954
3,1872,18,02,01,-12.4097,84.7541,1963
3,1872,21,02,01,-12.4467,84.5465,1989
3,1872,00,02,02,-12.49,84.2913,2013
3,1872,03,02,02,-12.5408,83.979,2040
3,1872,06,02,02,-12.6,83.6,2082
3,1872,09,02,02,-12.6683,83.1485,2102
3,1872,12,02,02,-12.7447,82.6343,2095
3,1872,15,02,02,-12.8278,82.0711,2101
3,1872,18,02,02,-12.9161,81.4725,2108
3,1872,21,02,02,-13.0085,80.8523,2117
3,1872,00,02,03,-13.1039,80.2244,2129
3,1872,03,02,03,-13.2014,79.6023,2142
3,1872,06,02,03,-13.3,79,2158
3,1872,09,02,03,-13.3943,78.4663,2174
3,1872,12,02,03,-13.491,77.9446,2193
3,1872,15,02,03,-13.5898,77.4337,2213
3,1872,18,02,03,-13.6903,76.9323,2159
3,1872,21,02,03,-13.792,76.4394,2105
3,1872,00,02,04,-13.8944,75.9538,2061
3,1872,03,02,04,-13.9973,75.4744,2007
3,1872,06,02,04,-14.1,75,1953
3,1872,09,02,04,-14.1974,74.5157,1899
3,1872,12,02,04,-14.2949,74.0368,1845
3,1872,15,02,04,-14.3927,73.5638,1801
3,1872,18,02,04,-14.4912,73.097,1747
3,1872,21,02,04,-14.5908,72.6368,1693
3,1872,00,02,05,-14.6919,72.1836,1649
3,1872,03,02,05,-14.7948,71.7379,1596
3,1872,06,02,05,-14.9,71.3,1552
3,1872,09,02,05,-15.0007,70.8892,1508
3,1872,12,02,05,-15.103,70.4895,1465
3,1872,15,02,05,-15.2078,70.0951,1421
3,1872,18,02,05,-15.3161,69.7003,1378
3,1872,21,02,05,-15.4287,69.2992,1334
3,1872,00,02,06,-15.5464,68.886,1291
3,1872,03,02,06,-15.6699,68.4549,1242
3,1872,06,02,06,-15.8,68,1189
3,1872,09,02,06,-15.9303,67.5027,1137
3,1872,12,02,06,-16.0663,66.9823,1079
3,1872,15,02,06,-16.2078,66.4429,1017
3,1872,18,02,06,-16.3549,65.8885,959
3,1872,21,02,06,-16.5076,65.323,897
3,1872,00,02,07,-16.6659,64.7504,840
3,1872,03,02,07,-16.83,64.1748,778
3,1872,06,02,07,-17,63.6,712
3,1872,09,02,07,-17.1732,63.0269,645
3,1872,12,02,07,-17.353,62.4498,579
3,1872,15,02,07,-17.538,61.8722,529
3,1872,18,02,07,-17.7271,61.2976,464
3,1872,21,02,07,-17.9191,60.7295,400
3,1872,00,02,08,-18.1126,60.1714,345
3,1872,03,02,08,-18.3066,59.627,283
3,1872,06,02,08,-18.5,59.1,231
3,1872,09,02,08,-18.6925,58.5697,182
3,1872,12,02,08,-18.8861,58.0528,140
3,1872,15,02,08,-19.0796,57.552,111
3,1872,18,02,08,-19.2716,57.0706,98
3,1872,21,02,08,-19.4609,56.6115,115
3,1872,00,02,09,-19.6462,56.178,147
3,1872,03,02,09,-19.8263,55.7731,134
3,1872,06,02,09,-20,55.4,111
3,1872,09,02,09,-20.1528,55.0598,91
3,1872,12,02,09,-20.2986,54.7535,93
3,1872,15,02,09,-20.4405,54.4753,106
3,1872,18,02,09,-20.5817,54.2193,117
3,1872,21,02,09,-20.7252,53.9797,132
3,1872,00,02,10,-20.8742,53.7506,147
3,1872,03,02,10,-21.0314,53.526,176
3,1872,06,02,10,-21.2,53.3,197
3,1872,09,02,10,-21.3624,53.0333,230
3,1872,12,02,10,-21.5322,52.7674,252
3,1872,15,02,10,-21.7128,52.5042,287
3,1872,18,02,10,-21.9077,52.2459,322
3,1872,21,02,10,-22.1203,51.9943,349
3,1872,00,02,11,-22.3542,51.7515,376
3,1872,03,02,11,-22.6129,51.5194,351
3,1872,06,02,11,-22.9,51.3,341
3,1872,09,02,11,-23.1174,50.981,322
3,1872,12,02,11,-23.3511,50.6606,301
3,1872,15,02,11,-23.617,50.3599,276
3,1872,18,02,11,-23.9313,50.1001,250
3,1872,21,02,11,-24.3102,49.9024,245
3,1872,00,02,12,-24.7701,49.7882,249
3,1872,03,02,12,-25.3279,49.7797,267
3,1872,06,02,12,-26,49.9,302
3,1872,09,02,12,-26.9735,50.2782,389
3,1872,12,02,12,-28.0834,50.8067,504
3,1872,15,02,12,-29.2761,51.4526,646
3,1872,18,02,12,-30.4972,52.181,790
3,1872,21,02,12,-31.6925,52.9536,941
3,1872,00,02,13,-32.8089,53.7286,1077
3,1872,03,02,13,-33.7946,54.4603,1211
3,1872,06,02,13,-34.6,55.1,1315
3,1872,09,02,13,-35.19,55.6075,1395
3,1872,12,02,13,-35.5822,55.9855,1453
3,1872,15,02,13,-35.8065,56.2495,1481
3,1872,18,02,13,-35.8917,56.4169,1501
3,1872,21,02,13,-35.8659,56.5062,1507
3,1872,00,02,14,-35.7569,56.5367,1498
3,1872,03,02,14,-35.5924,56.5281,1481
3,1872,06,02,14,-35.4,56.5,1464
4,1872,06,02,01,-14.8,74.2,1843
4,1872,09,02,01,-14.8721,73.9824,1819
4,1872,12,02,01,-14.9455,73.7617,1799
4,1872,15,02,01,-15.0218,73.5347,1765
4,1872,18,02,01,-15.1026,73.2986,1741
4,1872,21,02,01,-15.1893,73.0501,1717
4,1872,00,02,02,-15.2834,72.7862,1682
4,1872,03,02,02,-15.3865,72.5039,1648
4,1872,06,02,02,-15.5,72.2,1614
4,1872,09,02,02,-15.6254,71.8723,1580
4,1872,12,02,02,-15.7647,71.5225,1532
4,1872,15,02,02,-15.9196,71.1532,1498
4,1872,18,02,02,-16.0923,70.7668,1450
4,1872,21,02,02,-16.2847,70.3658,1403
4,1872,00,02,03,-16.4987,69.9528,1355
4,1872,03,02,03,-16.7365,69.53,1297
4,1872,06,02,03,-17,69.1,1246
4,1872,09,02,03,-17.2945,68.6257,1185
4,1872,12,02,03,-17.6169,68.1345,1124
4,1872,15,02,03,-17.9611,67.6382,1060
4,1872,18,02,03,-18.321,67.1486,1001
4,1872,21,02,03,-18.6907,66.6777,949
4,1872,00,02,04,-19.0642,66.2377,889
4,1872,03,02,04,-19.4359,65.841,842
4,1872,06,02,04,-19.8,65.5,806
4,1872,09,02,04,-20.123,65.1908,772
4,1872,12,02,04,-20.441,64.9295,740
4,1872,15,02,04,-20.7568,64.7183,720
4,1872,18,02,04,-21.0733,64.5597,712
4,1872,21,02,04,-21.3932,64.4561,706
4,1872,00,02,05,-21.7192,64.41,702
4,1872,03,02,05,-22.054,64.4237,712
4,1872,06,02,05,-22.4,64.5,732
4,1872,09,02,05,-22.8111,64.6523,766
4,1872,12,02,05,-23.2385,64.8776,801
4,1872,15,02,05,-23.6707,65.1591,851
4,1872,18,02,05,-24.096,65.4799,897
4,1872,21,02,05,-24.5029,65.8223,944
4,1872,00,02,06,-24.88,66.1687,1000
4,1872,03,02,06,-25.216,66.5007,1042
4,1872,06,02,06,-25.5,66.8,1085
4,1872,09,02,06,-25.7242,67.052,1122
4,1872,12,02,06,-25.8935,67.2586,1150
4,1872,15,02,06,-26.016,67.4259,1165
4,1872,18,02,06,-26.0994,67.5604,1188
4,1872,21,02,06,-26.1518,67.6685,1202
4,1872,00,02,07,-26.1808,67.7567,1210
4,1872,03,02,07,-26.1943,67.8317,1210
4,1872,06,02,07,-26.2,67.9,1219
5,1872,18,01,31,-14.9,73.9,1809
5,1872,21,01,31,-15.0363,73.5111,1765
5,1872,00,02,01,-15.1779,73.1176,1717
5,1872,03,02,01,-15.3305,72.7153,1672
5,1872,06,02,01,-15.5,72.3,1624
5,1872,09,02,01,-15.6897,71.8701,1576
5,1872,12,02,01,-15.8925,71.4351,1518
5,1872,15,02,01,-16.0991,71.0076,1470
5,1872,18,02,01,-16.3,70.6,1423
5,1872,21,02,01,-16.4572,70.2479,1375
5,1872,00,02,02,-16.6116,69.9137,1341
5,1872,03,02,02,-16.7853,69.5727,1303
5,1872,06,02,02,-17,69.2,1256
5,1872,09,02,02,-17.2741,68.745,1195
5,1872,12,02,02,-17.5905,68.2578,1144
5,1872,15,02,02,-17.9366,67.7667,1084
5,1872,18,02,02,-18.3,67.3,1021
5,1872,21,02,02,-18.6807,66.868,970
5,1872,00,02,03,-19.0723,66.4678,920
5,1872,03,02,03,-19.4527,66.1087,872
5,1872,06,02,03,-19.8,65.8,837
5,1872,09,02,03,-20.0612,65.5245,803
5,1872,12,02,03,-20.2921,65.3016,782
5,1872,15,02,03,-20.527,65.128,760
5,1872,18,02,03,-20.8,65,751
5,1872,21,02,03,-21.1405,64.8668,743
5,1872,00,02,04,-21.5248,64.781,739
5,1872,03,02,04,-21.9467,64.7546,747
5,1872,06,02,04,-22.4,64.8,761
5,1872,09,02,04,-22.9036,64.9031,789
5,1872,12,02,04,-23.4298,65.0791,828
5,1872,15,02,04,-23.941,65.3158,869
5,1872,18,02,04,-24.4,65.6,920
5,1872,21,02,04,-24.7792,65.9193,968
5,1872,00,02,05,-25.0908,66.2646,1019
5,1872,03,02,05,-25.357,66.6276,1062
5,1872,06,02,05,-25.6,67,1108
6,1872,18,02,07,-12.3,85.2,1921
6,1872,21,02,07,-12.3669,84.9233,1954
6,1872,00,02,08,-12.437,84.6173,1980
6,1872,03,02,08,-12.5137,84.2527,2013
6,1872,06,02,08,-12.6,83.8,2064
6,1872,09,02,08,-12.6974,83.242,2103
6,1872,12,02,08,-12.8007,82.6102,2106
6,1872,15,02,08,-12.9036,81.9482,2111
6,1872,18,02,08,-13,81.3,2118
6,1872,21,02,08,-13.0734,80.7322,2128
6,1872,00,02,09,-13.1416,80.1845,2129
6,1872,03,02,09,-13.2141,79.6446,2142
6,1872,06,02,09,-13.3,79.1,2157
6,1872,09,02,09,-13.4147,78.5121,2174
6,1872,12,02,09,-13.5426,77.9202,2193
6,1872,15,02,09,-13.6741,77.3433,2199
6,1872,18,02,09,-13.8,76.8,2145
6,1872,21,02,09,-13.9065,76.3219,2091
