SEASON,LAT,LON,WMO_WIND,WMO_PRES,DIST2LAND
Year,degrees_north,degrees_east,kts,mb,km
1996,-20.9,48.4,80,945,0
1996,-21.1,48.7667,70,955,42
1996,-20.8667,49.3,62,965,89
1996,-20.7,49.6333,60,970,109
1996,-20.6,49.2333,55,975,66
1996,-20.3,48.9,50,980,23
1996,-20.1,48.6333,45,985,0
1996,-19.9667,48.5333,35,992,0
1996,-19.8364,48.2727,30,997,0
1996,-19.9429,47.9286,25,1000,0
1996,-13.3,42.1,50,980,162
1996,-13.6,42,45,985,151
1996,-13.9,42.1,40,990,155
1996,-14.1,42.2,30,995,157
1996,-14.2,42.1,30,997,144
1996,-14.3,41.9,28,998,120
1996,-14.5,42.1,25,1000,140
1996,-11.6,73.6,20,1003,1947
1996,-11.82,73.64,25,1000,1935
1996,-11.82,73.62,28,998,1935
1996,-11.8333,73.2333,28,998,1898
1996,-11.8333,72.8333,30,995,1861
1996,-12.0667,72.3333,30,995,1797
1996,-12.6,71.6,35,992,1703
1996,-13.3667,70.8333,40,988,1582
1996,-14.1,69.9333,45,985,1459
1996,-14.7333,69.1333,50,980,1351
1996,-15.5,68.1,60,970,1214
1996,-16.2667,67.1667,70,955,1088
1996,-16.9,66.1333,80,945,953
1996,-17.5333,65.1,80,945,829
1996,-18.2333,64.1,80,945,701
1996,-18.8667,63.1,80,945,576
1996,-19.5333,62.2,80,945,468
1996,-20.2333,61.3333,80,945,365
1996,-20.9667,60.5333,75,950,291
1996,-21.6,59.9333,65,960,259
1996,-22.2667,59.4,65,960,267
1996,-22.7667,59.2,70,955,300
1996,-23.2333,59.1333,70,955,334
1996,-23.7333,59.2333,70,955,389
1996,-24.3,59.6,62,965,467
1996,-24.9,60.2,55,975,554
1996,-25.6,61.0667,50,980,667
1996,-26.1667,62.0333,50,980,773
1996,-26.7273,62.9727,45,985,878
1996,-27.3556,64.0222,45,985,1001
1996,-28.1143,64.9286,45,985,1118
1996,-28.76,65.42,40,988,1209
1996,-29.4,65.9,35,992,1291
1996,-16.6332,124.969,25,1000,0
1996,-16.5833,124.561,25,1000,0
1996,-16.5332,124.121,30,998,0
1996,-16.4807,123.628,30,998,10
1996,-16.4254,123.077,30,998,15
1996,-16.4305,122.313,30,998,54
1996,-16.4836,121.506,30,998,108
1996,-16.4593,120.98,30,998,153
1996,-16.3258,120.603,35,995,202
1996,-16.1906,120.269,35,995,235
1996,-16.0275,119.985,35,995,274
1996,-15.9131,119.89,40,990,289
1996,-15.9094,119.854,40,990,289
1996,-15.9851,119.813,40,990,293
1996,-16.0186,119.636,50,985,312
1996,-15.9538,119.672,50,985,303
1996,-15.8836,119.729,50,985,308
1996,-15.8243,119.876,50,985,294
1996,-15.7806,120.073,55,980,276
1996,-15.8202,120.333,55,980,258
1996,-15.9506,120.607,55,980,219
1996,-16.1055,120.859,60,975,186
1996,-16.3022,121.106,60,975,156
1996,-16.5535,121.287,66,970,120
1996,-16.8238,121.297,65,970,110
1996,-17.0798,121.245,70,965,108
1996,-17.2761,121.111,70,965,111
1996,-17.4517,120.9,80,960,127
1996,-17.6853,120.8,80,960,138
1996,-17.9521,120.7,80,955,125
1996,-18.2117,120.533,80,955,134
1996,-18.5017,120.368,80,955,130
1996,-18.8319,120.205,80,955,113
1996,-19.2184,120.023,90,950,81
1996,-19.552,119.849,95,940,44
1996,-19.9555,119.667,100,935,10
1996,-20.3222,119.527,100,935,0
1996,-20.7222,119.452,90,945,0
1996,-21.1222,119.438,80,955,0
1996,-21.5222,119.494,70,965,0
1996,-21.9556,119.691,60,975,0
1996,-22.3889,119.885,55,980,0
1996,-22.8222,120.085,45,985,0
1996,-23.2854,120.327,40,990,0
1996,-23.745,120.571,35,995,0
1996,-24.2316,120.767,35,995,0
1996,-24.7547,120.9,35,995,0
1996,-25.2962,121.017,35,995,0
1996,-25.8897,121.207,35,995,0
1996,-26.5555,121.506,30,998,0
1996,-27.2488,121.863,30,998,0
1996,-28.0146,122.339,30,998,0
1996,-28.8162,122.814,30,998,0
1996,-29.6606,123.057,25,1000,0
1996,-15.4143,137.986,25, ,95
1996,-15.3273,138.4,25, ,125
1996,-15.4,138.767,25, ,147
1996,-15.1667,139.133,30,998,186
1996,-14.8333,139.833,35,995,186
1996,-14.1333,140.1,45,993,152
1996,-13.4667,140.233,45,990,147
1996,-13.1,140.667,45,987,98
1996,-12.8,141.333,50,985,39
1996,-12.5333,141.867,60,980,0
1996,-12.4,142.733,30,993,0
1996,-12.6,143.8,30,990,43
1996,-12.8667,144.633,40,990,119
1996,-13.1,145.167,40,990,154
1996,-13.2333,145.533,40,990,163
1996,-13.8333,145.933,40,990,144
1996,-14.2667,145.8,45,988,93
1996,-14.5,145.3,55,982,46
1996,-14.5667,143.633,40,985,0
1996,-14.7333,142.533,30,995,0
1996,-14.8333,141.133,40,992,54
1996,-15.2333,139.5,40,988,197
1996,-16.0333,137.867,45,985,30
1996,-16.9091,136.082,35,995,0
1996,-17.7778,134.522,30, ,0
1996,-17.3,122.8,25,1000,0
1996,-17.2,122.4,25,1000,0
1996,-17,122,30,998,33
1996,-16.9,121.5,30,998,86
1996,-16.8,121.1,30,998,129
1996,-12,71.9,20,1004,1766
1996,-13.06,70.38,20,1004,1562
1996,-13.5,69.06,25,1002,1420
1996,-13.6333,67.7,25,1002,1288
1996,-13.5667,66.4667,25,1002,1185
1996,-13.3667,65.3333,25,1000,1102
1996,-13.1333,64.2333,25,1000,1045
1996,-13.0333,63.2333,25,1000,987
1996,-13,62.3333,25,1000,933
1996,-13.1333,61.4667,25,1000,881
1996,-13.3333,60.4667,25,1000,817
1996,-13.7,59.5333,25,1000,741
1996,-14.1667,58.8667,28,997,672
1996,-14.7333,58.3333,28,997,607
1996,-15.3667,57.9667,30,995,526
1996,-16,57.7,30,995,458
1996,-16.6,57.5333,30,995,391
1996,-17.0667,57.4,30,995,335
1996,-17.5667,57.4,35,992,279
1996,-18.2667,57.6333,35,992,201
1996,-18.9333,57.9667,35,992,137
1996,-19.7,58.1667,35,992,68
1996,-20.2667,58.4,35,992,62
1996,-20.8333,58.6,30,995,99
1996,-21.4,58.54,30,995,130
1996,-22,58.1,28,997,172
1996,-22.2,57.4,25,1000,190
1996,-22.4,57.3,25,1000,197
1996,-22.8,57.2,20,1004,221
1996,-16.3,74.2667,20,1004,1797
1996,-16.3333,73.6667,24,1002,1736
1996,-16.3333,73.0667,24,1002,1675
1996,-16.2333,72.2333,24,1002,1587
1996,-16.1,71.2667,26,1000,1500
1996,-15.9667,70.3333,26,1000,1405
1996,-15.7667,69.4333,26,1000,1325
1996,-15.6333,68.4333,26,1000,1238
1996,-15.5333,67.3667,30,995,1148
1996,-15.6333,66.3667,30,995,1049
1996,-16.0333,65.5667,35,992,952
1996,-16.6333,64.8,40,988,845
1996,-17.2333,64.0667,45,984,748
1996,-17.6667,63.6333,45,984,675
1996,-18.2,63.4333,50,978,633
1996,-18.8333,63.3,55,975,600
1996,-19.4333,63.3667,62,965,594
1996,-19.9333,63.6667,65,962,617
1996,-20.3667,64.1333,65,962,656
1996,-20.5333,64.5,65,962,698
1996,-20.6667,64.6333,65,962,709
1996,-20.6333,64.9,65,962,740
1996,-20.6,65.2,65,962,771
1996,-20.5,65.2333,60,968,771
1996,-20.3333,64.9667,55,975,750
1996,-20.2667,64.4667,50,978,698
1996,-20.3,63.8,45,984,625
1996,-20.3333,62.8667,40,988,531
1996,-20.4333,61.8,32,994,417
1996,-20.5667,60.6667,25,998,303
1996,-20.6667,59.4333,25,998,172
1996,-20.8,57.9667,24,1000,45
1996,-20.8667,56.6667,24,1002,76
1996,-20.7182,55.8636,24,1004,39
1996,-20.7667,55.2444,20,1006,24
1996,-8.87333,132.908,20,1004,199
1996,-8.74477,132.08,25,1002,117
1996,-8.81631,130.776,25,1002,95
1996,-9.16525,129.828,25,1000,196
1996,-9.62125,128.859,25,1000,221
1996,-10.4058,128.366,25,1000,222
1996,-10.9114,128.224,30,996,218
1996,-11.5625,127.957,30,996,229
1996,-12.0854,127.547,30,996,195
1996,-12.4111,126.767,30,996,157
1996,-12.7128,125.791,40,990,149
1996,-12.883,125.294,40,990,150
1996,-13.0055,124.78,50,985,169
1996,-13.1422,124.243,50,985,199
1996,-13.2593,123.718,50,985,217
1996,-13.3591,123.185,50,985,254
1996,-13.459,122.691,50,985,295
1996,-13.566,122.194,50,985,325
1996,-13.6409,121.678,50,985,349
1996,-13.6739,121.104,55,980,368
1996,-13.6999,120.557,55,980,380
1996,-13.6999,120.121,60,975,383
1996,-13.7,119.704,60,975,390
1996,-13.7,119.297,60,975,402
1996,-13.6982,118.924,65,970,416
1996,-13.6947,118.587,65,970,428
1996,-13.7055,118.272,70,965,443
1996,-13.7689,118.036,70,965,468
1996,-13.8447,117.818,70,965,480
1996,-13.9308,117.619,75,960,497
1996,-14.1199,117.422,75,960,526
1996,-14.3908,117.222,75,960,565
1996,-14.6576,117.057,80,955,600
1996,-14.8872,116.861,85,950,626
1996,-15.1594,116.65,90,945,603
1996,-15.4858,116.353,95,940,571
1996,-15.8778,116.039,95,935,531
1996,-16.2711,115.742,100,930,492
1996,-16.7351,115.382,105,925,457
1996,-17.1987,115.061,105,925,415
1996,-17.685,114.826,105,925,380
1996,-18.1852,114.779,105,925,334
1996,-18.7503,114.808,105,925,276
1996,-19.3063,114.954,105,925,218
1996,-19.8722,115.207,105,925,152
1996,-20.5622,115.601,105,925,64
1996,-21.3775,116.115,105,930,0
1996,-22.2447,116.682,90,945,0
1996,-23.1537,117.284,65,970,0
1996,-24.0167,117.874,60,975,0
1996,-24.8922,118.521,55,980,0
1996,-25.7845,119.273,55,980,0
1996,-26.7305,120.283,45,985,0
1996,-27.7291,121.605,40,990,0
1996,-28.6218,123.021,40,990,0
1996,-29.3186,124.615,40,990,0
1996,-29.948,126.403,35,995,0
1996,-30.9131,128.469,35,995,0
1996,-32.8,130.2,30,995,133
1996,-33.8,131.9,30,995,202
1996,-12.6714,84.6857,15,1004,1992
1996,-12.7455,84.1727,15,1004,2035
1996,-12.9,83.6333,15,1004,2101
1996,-13.2,82.8667,20,1002,2154
1996,-13.5333,82,20,1002,2179
1996,-13.8333,81.0667,20,1002,2207
1996,-13.8667,80.1333,25,1000,2218
1996,-13.7667,79.3,25,1000,2211
1996,-13.6333,78.6333,28,998,2195
1996,-13.5667,78,28,998,2203
1996,-13.5,77.3667,30,995,2202
1996,-13.3667,76.7333,35,992,2152
1996,-13.2333,75.9333,40,988,2082
1996,-13.1333,75.0667,45,984,2009
1996,-13.0667,74.1667,45,984,1922
1996,-13.0333,73.2667,55,975,1841
1996,-13.1,72.4,65,965,1750
1996,-13.1,71.6,70,955,1674
1996,-13.2,70.9667,80,945,1612
1996,-13.3333,70.4667,80,945,1560
1996,-13.5333,70.0667,85,935,1511
1996,-13.7,69.5333,90,930,1444
1996,-13.9,68.8667,90,930,1377
1996,-14.0667,68.3,95,925,1311
1996,-14.2333,67.6333,95,925,1241
1996,-14.4333,66.9,95,925,1166
1996,-14.5,66.0667,95,925,1089
1996,-14.6,65.3,95,925,1014
1996,-14.8,64.3667,90,930,925
1996,-15.0333,63.5,85,935,838
1996,-15.3333,62.7,80,945,754
1996,-15.7,61.9667,80,945,670
1996,-15.9667,61.2333,80,945,589
1996,-16.3667,60.4,75,950,502
1996,-16.8667,59.4667,65,965,405
1996,-17.2333,58.5667,55,975,338
1996,-17.3667,57.7667,55,975,302
1996,-17.3667,57.3,55,975,302
1996,-17.3667,56.9667,55,975,306
1996,-17.4667,56.6333,50,980,305
1996,-17.4667,56.2667,50,980,317
1996,-17.4,55.8667,45,984,345
1996,-17.3333,55.3333,45,984,389
1996,-17,54.7333,40,988,451
1996,-16.7667,54.2667,35,992,435
1996,-16.5667,53.7667,30,995,377
1996,-16.3,53.18,25,998,305
1996,-16.1333,52.6667,25,1000,248
1996,-16,52.1,20,1002,184
1996,-15.9,51.7,20,1004,140
1996,-4.96,94.86,25,1002,578
1996,-5.7,94.4,25,1002,671
1996,-6.6,93.75,25,1002,788
1996,-7.55,93.05,25,1000,914
1996,-8.4,92.35,25,1000,1040
1996,-9.15,91.8,25,1000,1142
1996,-9.8,91.35,25,1000,1229
1996,-10.35,90.9,30,997,1308
1996,-10.9,90.5,30,997,1387
1996,-11.5,90.1,30,997,1466
1996,-12.05,89.7,30,995,1536
1996,-12.55,89.5,30,995,1593
1996,-13.2,89.3,35,992,1666
1996,-14.15,89.2,42,986,1751
1996,-15.25,89.9,45,984,1806
1996,-16.25,90.8,55,984,1850
1996,-17.35,92,55,984,1854
1996,-18.4267,93.6533,50,986,1799
1996,-19.5,95.7333,35,992,1753
1996,-21.0571,98.1143,30,996,1607
1997,-9.70186,92.807,20,1004,1122
1997,-9.86,92.68,20,1004,1146
1997,-10.0782,92.5291,25,1002,1177
1997,-10.3,92.4,25,1002,1202
1997,-10.5667,92.295,25,1000,1235
1997,-10.8333,92.2,25,1000,1260
1997,-11.0667,92.09,30,998,1293
1997,-11.3,92,30,998,1318
1997,-11.5383,91.9467,35,995,1342
1997,-11.7333,91.9333,40,990,1361
1997,-11.8617,91.985,40,990,1373
1997,-11.9667,92.0667,40,990,1376
1997,-12.1283,92.1617,40,990,1379
1997,-12.3,92.2667,40,990,1392
1997,-12.4433,92.395,40,992,1396
1997,-12.6,92.5333,35,994,1410
1997,-12.705,92.7,30,996,1409
1997,-12.8333,92.8667,30,998,1408
1997,-12.9333,93.005,30,998,1413
1997,-13.0667,93.1333,30,998,1428
1997,-13.205,93.2717,30,998,1428
1997,-13.3667,93.4333,30,998,1437
1997,-13.5333,93.6,30,998,1430
1997,-13.7,93.7667,30,998,1432
1997,-13.895,93.9667,30,998,1435
1997,-14.1,94.1667,30,998,1437
1997,-14.285,94.3284,30,998,1447
1997,-14.4818,94.4818,30,998,1449
1997,-14.742,94.662,30,998,1448
1997,-15.0429,94.8714,25,1000,1451
1997,-7.77778,87.7111,25,1000,1417
1997,-8.68182,87.3273,25,1000,1505
1997,-9.43333,87.1333,25,1000,1565
1997,-10.0333,87.0333,25,1000,1611
1997,-10.5,86.8,25,1000,1661
1997,-10.9667,86.3667,25,1000,1730
1997,-11.4,86.1333,28,997,1783
1997,-11.6667,86.0667,30,995,1803
1997,-11.9333,86.1667,30,995,1808
1997,-12.1667,86.4333,30,995,1812
1997,-12.3333,86.8333,30,995,1786
1997,-12.3667,87.1333,30,995,1769
1997,-12.3333,87.5,28,997,1729
1997,-12.2,88,28,997,1682
1997,-12,88.6333,28,997,1619
1997,-11.8333,89.1,25,1000,1565
1997,-11.6091,89.5909,25,1000,1511
1997,-11.3444,89.9889,25,1002,1457
1997,-7.66667,89.8,25,1000,1212
1997,-8.26667,88.6667,25,999,1350
1997,-8.76667,87,28,997,1539
1997,-9.23333,85.2667,30,995,1724
1997,-9.56667,83.6333,35,993,1768
1997,-10,82.1333,35,990,1789
1997,-10.5667,80.7,43,985,1848
1997,-11.1333,79.0333,43,985,1913
1997,-11.5333,77.5,43,985,1979
1997,-11.7,75.8,40,987,2042
1997,-11.8667,74.0333,35,990,1967
1997,-12,72.1333,43,985,1784
1997,-12.3667,70.3,55,975,1596
1997,-12.7,68.6667,63,965,1435
1997,-13.0667,67.1,63,965,1271
1997,-13.3333,65.7,60,968,1142
1997,-13.4333,64.2667,53,975,1027
1997,-13.3333,62.9333,50,980,941
1997,-13.1667,61.4333,43,985,866
1997,-13.0667,59.9,35,993,817
1997,-12.7667,58.4,30,997,820
1997,-12.4333,57,25,1000,763
1997,-12.1,55.2667,20,1003,593
1997,-11.6667,53.4,20,1005,407
1997,-11,51.4333,20,1007,256
1997,-10.3,49.5667,20,1008,204
1997,-9.56,48.02,20,1008,309
1997,-8.5,46.8,15,1010,481
1997,-8.1,45.6,15,1010,596
1997,-8.3,43.8,15,1010,442
1997,-8.3,42.2,15,1012,293
1997,-7.65297,95.5778,25,1002,765
1997,-8.60585,96.3053,25,1000,822
1997,-9.60061,96.2958,25,1000,912
1997,-10.1301,96.1129,25,1000,967
1997,-10.2596,95.884,25,1000,998
1997,-10.2873,95.7853,30,998,1006
1997,-10.2291,95.4668,30,998,1021
1997,-10.1645,95.3518,30,998,1026
1997,-9.85604,94.8258,30,998,1024
1997,-9.61552,94.2518,35,995,1021
1997,-9.30845,93.3219,40,990,1053
1997,-9.16315,92.776,40,990,1078
1997,-9.06197,92.2092,40,990,1112
1997,-8.87396,91.1372,40,990,1182
1997,-8.76371,89.9925,40,990,1266
1997,-8.74999,89.6333,50,980,1294
1997,-8.75,88.8562,55,975,1357
1997,-8.82859,88.1805,60,970,1427
1997,-9.02483,87.7069,60,970,1485
1997,-9.32639,87.3283,60,970,1540
1997,-9.65436,87.0613,65,965,1583
1997,-10.0052,86.6575,70,955,1638
1997,-10.211,86.2584,75,950,1687
1997,-10.3083,85.785,85,940,1739
1997,-10.4097,85.4794,90,930,1773
1997,-10.4265,85.2333,95,925,1801
1997,-10.4796,85.0616,95,925,1816
1997,-10.5285,84.9237,95,925,1835
1997,-10.6237,84.5892,90,930,1869
1997,-10.7133,84.1014,85,940,1900
1997,-10.9267,83.5473,80,945,1909
1997,-11.103,82.9,80,945,1921
1997,-11.3359,82.1603,75,950,1935
1997,-11.493,81.4087,80,945,1951
1997,-11.7161,80.6641,80,945,1972
1997,-11.9667,79.7333,85,940,2008
1997,-12.3333,78.8667,90,930,2047
1997,-12.6667,78.1,95,925,2102
1997,-13.2667,77.4,95,925,2180
1997,-14,76.8667,95,925,2146
1997,-14.7333,76.7,90,930,2098
1997,-15.3333,76.8,85,940,2086
1997,-15.9333,77.1,80,945,2097
1997,-16.7667,77.4333,70,955,2101
1997,-17.6667,78.1,60,970,2152
1997,-18.7,78.8667,55,975,2217
1997,-19.5,79.4333,50,980,2258
1997,-20.6333,79.6,45,984,2269
1997,-21.4,79.5,40,987,2256
1997,-21.7,79,30,995,2204
1997,-21.7667,78.6,25,1000,2162
1997,-22,78.0667,20,1002,2111
1997,-22.2333,77.6,20,1004,2061
1997,-22.5333,76.6333,20,1005,1960
1997,-22.7667,75.8667,20,1007,1890
1997,-22.8091,75.3727,20,1008,1839
1997,-23.0222,74.9556,20,1008,1801
1997,-6.8,89.7333,30,997,1169
1997,-7.13333,88.2333,30,997,1330
1997,-7.4,86.8333,30,997,1482
1997,-7.76667,85.5333,30,997,1628
1997,-8.26667,84.3333,30,997,1643
1997,-8.7,83.2333,30,995,1661
1997,-8.83333,82.1667,40,988,1656
1997,-8.9,81.1,45,983,1659
1997,-8.9,80.0333,45,983,1659
1997,-8.9,79.1333,45,983,1666
1997,-8.83333,78.3,45,983,1666
1997,-8.63333,77.6333,45,983,1658
1997,-8.33333,77.1,50,980,1637
1997,-7.83333,76.5,50,980,1601
1997,-7.2,75.9667,50,980,1554
1997,-6.5,75.5333,45,983,1498
1997,-5.93333,75.2,40,988,1448
1997,-5.36667,74.8667,30,995,1411
1997,-4.9,74.5,25,999,1381
1997,-4.5,74.0333,25,1000,1369
1997,-4.4,73.5667,25,1000,1383
1997,-4.20909,73.2364,25,1000,1389
1997,-3.77778,72.9778,25,1002,1365
1997,-9.33333,64.7222,25,1000,1423
1997,-9.78182,63.5545,25,999,1315
1997,-9.96667,62.5333,28,997,1242
1997,-10.3667,61.7333,35,992,1167
1997,-10.8,61.2333,35,990,1106
1997,-11.4,60.8667,40,988,1032
1997,-12,60.5667,45,985,957
1997,-12.4333,60.2,45,983,902
1997,-12.8333,59.6,50,980,841
1997,-13.1667,58.9,55,975,782
1997,-13.4333,58.2333,60,967,751
1997,-13.6667,57.5,70,955,716
1997,-13.9,56.8667,80,945,696
1997,-14.1333,56.5,90,930,657
1997,-14.2667,56.1,100,915,610
1997,-14.4333,55.8,100,915,577
1997,-14.8,55.7333,100,915,560
1997,-15.2667,55.8,100,915,566
1997,-15.8333,55.7,95,925,517
1997,-16.4333,55.5333,90,930,464
1997,-17.0667,55.4,85,935,402
1997,-17.7667,55.2667,80,945,346
1997,-18.4,55.4333,75,950,290
1997,-19.0333,55.8,70,955,216
1997,-19.7333,56.2333,70,960,142
1997,-20.4333,56.7333,65,962,63
1997,-21.0667,57.2,60,967,67
1997,-21.7,57.6,55,975,134
1997,-22.3667,57.9,45,984,213
1997,-22.9667,58.1333,40,988,282
1997,-23.5333,58.2333,30,995,339
1997,-24.18,58.18,25,1000,406
1997,-24.9667,58.4,25,1002,491
1997,-25.7,59.2,20,1004,601
1997,-26.2,59.8,20,1006,672
1997,-25.9,60.5,20,1008,667
1997,-12.4,89.6,25,1000,1577
1997,-12.6333,88.4,25,1000,1682
1997,-12.7,87.2333,30,997,1783
1997,-12.7,85.9333,30,995,1890
1997,-12.8333,84.7667,35,992,1990
1997,-13,83.7,35,990,2099
1997,-13.1,82.7667,40,988,2142
1997,-13.1667,81.9333,45,985,2144
1997,-13.1333,81.1333,45,985,2129
1997,-13.1,80.1333,45,985,2129
1997,-13.0333,79.1333,45,985,2124
1997,-13,78.4333,45,985,2131
1997,-13,78.1,45,985,2135
1997,-13.1,77.8667,45,985,2149
1997,-13.2333,77.7,40,988,2163
1997,-13.4,77.6333,35,992,2187
1997,-13.5667,77.4,30,995,2213
1997,-13.7,77.0333,25,1000,2169
1997,-13.9,76.6667,25,1000,2130
1997,-14.2667,76.3,25,1000,2074
1997,-14.7333,75.7333,25,1000,1997
1997,-15.4667,75.2,25,1000,1916
1997,-16.3333,74.7,25,1000,1838
1997,-17.3333,74.0667,25,1000,1747
1997,-18.2333,73.2667,25,1000,1643
1997,-18.7333,72.2667,25,1000,1529
1997,-18.9,71.3,25,1000,1422
1997,-18.9667,70.7667,25,1000,1368
1997,-19.2091,70.4727,20,1002,1334
1997,-19.5429,70.1714,20,1004,1299
1997,-10.9532,124.999,25,1002,114
1997,-11.3406,124.646,25,1000,129
1997,-11.7743,124.404,25,1000,169
1997,-12.0006,124.304,25,1000,187
1997,-12.2906,124.165,30,998,217
1997,-12.5875,124.061,30,998,248
1997,-12.9073,123.939,30,996,236
1997,-13.2408,123.836,30,996,217
1997,-13.5778,123.783,30,996,188
1997,-13.9111,123.713,35,994,179
1997,-14.2111,123.696,40,992,162
1997,-14.5444,123.696,40,990,141
1997,-14.8444,123.7,45,988,116
1997,-15.1778,123.7,45,985,87
1997,-15.5129,123.702,45,985,75
1997,-15.883,123.705,45,985,33
1997,-16.2389,123.696,45,988,0
1997,-16.5422,123.67,40,990,0
1997,-16.8278,123.602,35,995,11
1997,-17.0978,123.492,35,995,21
1997,-17.3132,123.417,35,995,0
1997,-17.6851,123.455,35,995,0
1997,-18.1573,123.698,30,998,0
1997,-18.65,123.939,30,998,0
1997,-19.0722,124.25,25,1000,0
1997,-19.3815,124.873,25,1000,0
1997,-9.1,107.9,25,1002,155
1997,-9.7,108.373,25,1000,212
1997,-9.76317,108.21,25,1000,225
1997,-9.85614,108.059,30,998,237
1997,-10.0202,108.054,30,998,248
1997,-10.1147,108.241,30,998,258
1997,-10.1427,108.37,35,995,257
1997,-10.2725,108.571,35,995,280
1997,-10.3482,108.708,40,990,281
1997,-10.4747,108.867,40,990,302
1997,-10.8653,109.388,50,985,334
1997,-11.3133,110.113,50,985,353
1997,-11.5961,110.465,55,980,377
1997,-11.9296,110.788,55,980,404
1997,-12.2351,111.152,55,980,429
1997,-12.5386,111.612,50,985,459
1997,-13.0364,112.62,50,985,509
1997,-13.3844,113.653,40,990,524
1997,-13.5956,114.619,40,990,537
1997,-13.628,115.043,40,990,537
1997,-13.5908,115.372,35,995,526
1997,-13.5911,116.013,30,998,515
1997,-13.6408,116.614,25,1000,505
1997,-13.7006,117.09,25,1000,498
1997,-13.7608,117.307,25,1000,499
1997,-13.9647,117.481,25,1000,512
1997,-14.2592,117.552,25,1000,539
1997,-14.5222,117.583,25,1000,558
1997,-14.7942,117.542,25,1000,574
1997,-14.7752,117.56,25,1000,564
1997,-12.3,138.8,25,1000,195
1997,-12.4,139.1,25,1000,228
1997,-12.5,139.3,25,998,250
1997,-12.8,139.5,25,998,228
1997,-13.2,139.3,25,998,250
1997,-13.4,138.9,25,998,220
1997,-13.5,138.3,30,995,155
1997,-13.5,137.6,30,995,82
1997,-13.4,136.867,35,991,39
1997,-13.3514,136.373,35,991,11
1997,-13.3,135.9,35,991,0
1997,-13.3568,135.292,35,991,0
1997,-13.47,134.45,25,995,0
1997,-13.6133,132.883,25,995,0
1997,-13.82,131.05,25,995,0
1997,-14.03,129.217,25,995,39
1997,-14.2564,128.38,35,991,49
1997,-14.5667,127.6,40,990,0
1997,-14.8198,126.79,30,993,0
1997,-14.9667,126.033,30,993,0
1997,-15.1333,124.733,30,993,15
1997,-15.1741,124.436,30,990,39
1997,-15.207,123.777,40,987,78
1997,-15.1966,123.186,45,985,124
1997,-15.1896,122.564,55,980,149
1997,-15.2513,122.036,60,975,165
1997,-15.3253,121.611,60,975,193
1997,-15.3708,121.206,60,975,216
1997,-15.3967,120.702,60,975,255
1997,-15.4128,120.306,60,975,286
1997,-15.4763,119.936,55,980,312
1997,-15.5944,119.58,55,980,333
1997,-15.6911,119.303,55,980,356
1997,-15.8073,119.079,55,980,370
1997,-16.0074,118.917,55,980,380
1997,-16.2129,118.717,55,980,392
1997,-16.4164,118.487,55,980,405
1997,-16.6073,118.234,55,980,402
1997,-16.8142,117.926,45,985,390
1997,-16.9854,117.615,45,985,381
1997,-17.085,117.315,45,985,378
1997,-17.1094,117.122,45,985,383
1997,-17.1392,116.856,40,990,390
1997,-17.1868,116.624,40,990,380
1997,-17.2572,116.394,40,990,370
1997,-17.3482,116.118,40,990,374
1997,-17.4814,115.825,40,990,359
1997,-17.5795,115.5,35,995,358
1997,-17.6497,115.173,35,995,370
1997,-17.6705,114.774,30,998,380
1997,-17.6369,114.307,30,998,419
1997,-17.6017,113.868,30,998,441
1997,-17.5718,113.439,30,998,471
1997,-17.5278,112.959,30,998,503
1997,-17.5311,112.459,30,998,516
1997,-17.5149,111.956,30,998,534
1997,-16.8944,109.237,25,1000,752
1997,-18.1972,104.844,25,1000,1040
1997,-14.0444,55.7,20,1002,575
1997,-14.2545,54.9727,25,1000,494
1997,-14.3333,54.1667,25,998,410
1997,-14.3,53.3,30,995,317
1997,-14.5,52.5333,40,988,228
1997,-14.8667,51.8667,45,985,154
1997,-15.4,51.1,45,985,64
1997,-15.7333,50.3333,45,985,0
1997,-15.4,46.6,20,1007,0
1997,-15.4333,45.5667,25,1004,55
1997,-15.7333,44.5667,28,1002,61
1997,-16.4667,43.8667,30,1000,53
1997,-17.3333,43.4333,30,1000,57
1997,-18.2,43.2667,30,998,73
1997,-18.9333,43.2,35,995,101
1997,-19.7667,43.1,40,993,130
1997,-20.4667,43.1,45,990,89
1997,-21.1333,43.4,45,990,35
1997,-21.8,43.8667,55,985,0
1997,-26.44,46.32,25,998,119
1997,-27.4667,46.5,25,998,234
1997,-28.2,45.9,25,998,293
1997,-28.9,45.5,25,998,368
1997,-29.6,45.8,25,1000,447
1997,-30.5,46.3,20,1002,552
1997,-31.3,47.1,20,1002,655
1997,-12.5,133.3,20,1002,0
1997,-12.2,133,25,1000,0
1997,-11.9,132.7,25,1000,0
1997,-11.6,132.3,25,1000,15
1997,-11.3,131.9,25,1000,0
1997,-11.1,131.4,25,998,24
1997,-11,130.9,30,996,40
1997,-11.1667,130.167,30,996,22
1997,-11.5183,129.872,35,992,21
1997,-11.8333,129.5,40,990,65
1997,-12.4333,128.567,45,988,176
1997,-13,127.767,45,986,117
1997,-13.2716,127.543,50,984,70
1997,-13.5,127.167,50,982,35
1997,-13.7222,126.57,50,985,31
1997,-13.9333,126.3,45,988,11
1997,-14.0187,126.163,45,988,10
1997,-14.4333,125.433,40,992,21
1997,-14.7616,125.023,40,994,21
1997,-15.3055,124.591,35,995,15
